system,T,seed,task,variant,has_tag,ctx_tokens,success,hit1,rr,latency_ms,cost_usd
MCP,100000,3,task_007::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.0006000015418977,53.157180000000004
SYNAPSE,100000,3,task_008::clean,clean,1,981,1.0,1.0,1.0,130.1272999990033,0.0073575
MCP,100000,3,task_008::clean,clean,1,7087624,0.0,0.0,0.0,3.1851000094320625,53.157180000000004
SYNAPSE,100000,3,task_008::perturbed_0,perturbed_0,1,972,1.0,0.0,0.14285714285714285,141.73689999734052,0.0072900000000000005
MCP,100000,3,task_008::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.4038000012515113,53.157180000000004
SYNAPSE,100000,3,task_008::perturbed_1,perturbed_1,1,974,1.0,0.0,0.2,128.57819999044295,0.007305000000000001
MCP,100000,3,task_008::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.253500006394461,53.157180000000004
SYNAPSE,100000,3,task_009::clean,clean,1,990,1.0,1.0,1.0,138.12429999234155,0.007425
MCP,100000,3,task_009::clean,clean,1,7087624,0.0,0.0,0.0,2.8126000106567517,53.157180000000004
SYNAPSE,100000,3,task_009::perturbed_0,perturbed_0,0,998,0.0,0.0,0.0,16.29030000185594,0.007485
MCP,100000,3,task_009::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,2.865300004486926,53.157180000000004
SYNAPSE,100000,3,task_009::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,143.28349998686463,0.005092500000000001
MCP,100000,3,task_009::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.9352000021608546,53.157180000000004
SYNAPSE,100000,3,task_010::clean,clean,1,990,1.0,1.0,1.0,59.87569999706466,0.007425
MCP,100000,3,task_010::clean,clean,1,7087624,0.0,0.0,0.0,3.893700006301515,53.157180000000004
SYNAPSE,100000,3,task_010::perturbed_0,perturbed_0,1,986,1.0,0.0,0.5,54.51849999371916,0.0073950000000000005
MCP,100000,3,task_010::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.1294000073103234,53.157180000000004
SYNAPSE,100000,3,task_010::perturbed_1,perturbed_1,1,986,1.0,0.0,0.14285714285714285,55.921700011822395,0.0073950000000000005
MCP,100000,3,task_010::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.1503000063821673,53.157180000000004
SYNAPSE,100000,3,task_011::clean,clean,1,991,1.0,1.0,1.0,107.29189999983646,0.007432500000000001
MCP,100000,3,task_011::clean,clean,1,7087624,0.0,0.0,0.0,2.455299996654503,53.157180000000004
SYNAPSE,100000,3,task_011::perturbed_0,perturbed_0,1,1000,1.0,0.0,0.5,112.79359999753069,0.007500000000000001
MCP,100000,3,task_011::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.9496999961556867,53.157180000000004
SYNAPSE,100000,3,task_011::perturbed_1,perturbed_1,0,989,0.0,0.0,0.0,14.306800003396347,0.0074175000000000005
MCP,100000,3,task_011::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.903899996657856,53.157180000000004
SYNAPSE,100000,3,task_012::clean,clean,1,984,1.0,1.0,1.0,142.37259999208618,0.00738
MCP,100000,3,task_012::clean,clean,1,7087624,0.0,0.0,0.0,3.2186000025831163,53.157180000000004
SYNAPSE,100000,3,task_012::perturbed_0,perturbed_0,0,992,0.0,0.0,0.0,17.407199993613176,0.00744
MCP,100000,3,task_012::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,3.405299998121336,53.157180000000004
SYNAPSE,100000,3,task_012::perturbed_1,perturbed_1,0,986,0.0,0.0,0.0,16.77200000267476,0.0073950000000000005
MCP,100000,3,task_012::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.5271999950055033,53.157180000000004
SYNAPSE,100000,3,task_013::clean,clean,1,980,1.0,1.0,1.0,123.68740000238176,0.007350000000000001
MCP,100000,3,task_013::clean,clean,1,7087624,0.0,0.0,0.0,3.26469998981338,53.157180000000004
SYNAPSE,100000,3,task_013::perturbed_0,perturbed_0,0,979,0.0,0.0,0.0,15.531900004134513,0.007342500000000001
MCP,100000,3,task_013::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,3.8252999947872013,53.157180000000004
SYNAPSE,100000,3,task_013::perturbed_1,perturbed_1,0,977,0.0,0.0,0.0,12.939400010509416,0.007327500000000001
MCP,100000,3,task_013::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.2810999982757494,53.157180000000004
SYNAPSE,100000,3,task_014::clean,clean,1,1020,1.0,1.0,1.0,161.04330000234768,0.0076500000000000005
MCP,100000,3,task_014::clean,clean,1,7087624,0.0,0.0,0.0,3.2153999927686527,53.157180000000004
SYNAPSE,100000,3,task_014::perturbed_0,perturbed_0,1,1020,1.0,1.0,1.0,132.012100002612,0.0076500000000000005
MCP,100000,3,task_014::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,2.6350999978603795,53.157180000000004
SYNAPSE,100000,3,task_014::perturbed_1,perturbed_1,0,997,0.0,0.0,0.0,23.819399997591972,0.007477500000000001
MCP,100000,3,task_014::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.9667999953962862,53.157180000000004
SYNAPSE,100000,3,task_015::clean,clean,1,995,1.0,1.0,1.0,46.67450000124518,0.0074625
MCP,100000,3,task_015::clean,clean,1,7087624,0.0,0.0,0.0,2.8175999905215576,53.157180000000004
SYNAPSE,100000,3,task_015::perturbed_0,perturbed_0,1,985,1.0,1.0,1.0,43.73069999564905,0.007387500000000001
MCP,100000,3,task_015::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.0528000061167404,53.157180000000004
SYNAPSE,100000,3,task_015::perturbed_1,perturbed_1,1,980,1.0,0.0,0.125,47.18259999935981,0.007350000000000001
MCP,100000,3,task_015::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.7434999976539984,53.157180000000004
SYNAPSE,100000,3,task_016::clean,clean,1,996,1.0,1.0,1.0,97.35229999932926,0.007470000000000001
MCP,100000,3,task_016::clean,clean,1,7087624,0.0,0.0,0.0,3.0123000033199787,53.157180000000004
SYNAPSE,100000,3,task_016::perturbed_0,perturbed_0,1,996,1.0,1.0,1.0,105.16269999789074,0.007470000000000001
MCP,100000,3,task_016::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.176999991410412,53.157180000000004
SYNAPSE,100000,3,task_016::perturbed_1,perturbed_1,1,1001,1.0,1.0,1.0,115.03200000151992,0.0075075
MCP,100000,3,task_016::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.802400009590201,53.157180000000004
SYNAPSE,100000,3,task_017::clean,clean,1,999,1.0,1.0,1.0,149.92599999823142,0.007492500000000001
MCP,100000,3,task_017::clean,clean,1,7087624,0.0,0.0,0.0,3.0897999968146905,53.157180000000004
SYNAPSE,100000,3,task_017::perturbed_0,perturbed_0,0,993,0.0,0.0,0.0,17.745300006936304,0.007447500000000001
MCP,100000,3,task_017::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,4.557799999020062,53.157180000000004
SYNAPSE,100000,3,task_017::perturbed_1,perturbed_1,1,991,1.0,0.0,0.2,89.82180000748485,0.007432500000000001
MCP,100000,3,task_017::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,4.176600006758235,53.157180000000004
SYNAPSE,100000,3,task_018::clean,clean,1,969,1.0,1.0,1.0,126.93379999836907,0.0072675000000000005
MCP,100000,3,task_018::clean,clean,1,7087624,0.0,0.0,0.0,3.123100002994761,53.157180000000004
SYNAPSE,100000,3,task_018::perturbed_0,perturbed_0,1,969,0.0,0.0,0.0,122.9239999956917,0.0072675000000000005
MCP,100000,3,task_018::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.2586999877821654,53.157180000000004
SYNAPSE,100000,3,task_018::perturbed_1,perturbed_1,1,969,1.0,1.0,1.0,124.57590000121854,0.0072675000000000005
MCP,100000,3,task_018::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.5069000005023554,53.157180000000004
SYNAPSE,100000,3,task_019::clean,clean,1,976,1.0,1.0,1.0,139.05480000539683,0.007320000000000001
MCP,100000,3,task_019::clean,clean,1,7087624,0.0,0.0,0.0,4.68929999624379,53.157180000000004
SYNAPSE,100000,3,task_019::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,134.78749999194406,0.005092500000000001
MCP,100000,3,task_019::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.5958999942522496,53.157180000000004
SYNAPSE,100000,3,task_019::perturbed_1,perturbed_1,1,977,1.0,1.0,1.0,127.94390000635758,0.007327500000000001
MCP,100000,3,task_019::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.3601000031922013,53.157180000000004
SYNAPSE,100000,3,task_020::clean,clean,1,997,1.0,1.0,1.0,49.9883000011323,0.007477500000000001
MCP,100000,3,task_020::clean,clean,1,7087624,0.0,0.0,0.0,3.1731000053696334,53.157180000000004
SYNAPSE,100000,3,task_020::perturbed_0,perturbed_0,1,997,1.0,1.0,1.0,53.70519999996759,0.007477500000000001
MCP,100000,3,task_020::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.322799995657988,53.157180000000004
SYNAPSE,100000,3,task_020::perturbed_1,perturbed_1,0,981,0.0,0.0,0.0,13.476199994329363,0.0073575
MCP,100000,3,task_020::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.7280000105965883,53.157180000000004
SYNAPSE,100000,3,task_021::clean,clean,1,987,1.0,1.0,1.0,108.0810000130441,0.0074025
MCP,100000,3,task_021::clean,clean,1,7087624,0.0,0.0,0.0,3.8628999900538474,53.157180000000004
SYNAPSE,100000,3,task_021::perturbed_0,perturbed_0,0,985,0.0,0.0,0.0,17.1589999954449,0.007387500000000001
MCP,100000,3,task_021::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,4.739299998618662,53.157180000000004
SYNAPSE,100000,3,task_021::perturbed_1,perturbed_1,1,987,1.0,1.0,1.0,118.95190000359435,0.0074025
MCP,100000,3,task_021::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,3.0897999968146905,53.157180000000004
SYNAPSE,100000,3,task_022::clean,clean,1,967,1.0,0.0,0.25,124.44489999325015,0.0072525
MCP,100000,3,task_022::clean,clean,1,7087624,0.0,0.0,0.0,3.5309999948367476,53.157180000000004
SYNAPSE,100000,3,task_022::perturbed_0,perturbed_0,0,970,0.0,0.0,0.0,14.831400010734797,0.007275
MCP,100000,3,task_022::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,4.538300010608509,53.157180000000004
SYNAPSE,100000,3,task_022::perturbed_1,perturbed_1,1,978,0.0,0.0,0.0,121.81739999505226,0.007335
MCP,100000,3,task_022::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,2.152500004740432,53.157180000000004
SYNAPSE,100000,3,task_023::clean,clean,1,980,1.0,1.0,1.0,128.25610001164023,0.007350000000000001
MCP,100000,3,task_023::clean,clean,1,7087624,0.0,0.0,0.0,3.0497999978251755,53.157180000000004
SYNAPSE,100000,3,task_023::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,25.068700007977895,0.005092500000000001
MCP,100000,3,task_023::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,3.489800001261756,53.157180000000004
SYNAPSE,100000,3,task_023::perturbed_1,perturbed_1,0,977,0.0,0.0,0.0,12.289100006455556,0.007327500000000001
MCP,100000,3,task_023::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,4.205000004731119,53.157180000000004
SYNAPSE,100000,3,task_024::clean,clean,1,978,1.0,1.0,1.0,165.0591999932658,0.007335
MCP,100000,3,task_024::clean,clean,1,7087624,0.0,0.0,0.0,5.662399998982437,53.157180000000004
SYNAPSE,100000,3,task_024::perturbed_0,perturbed_0,0,976,0.0,0.0,0.0,17.361299993353896,0.007320000000000001
MCP,100000,3,task_024::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,3.354899992700666,53.157180000000004
SYNAPSE,100000,3,task_024::perturbed_1,perturbed_1,1,978,1.0,1.0,1.0,132.44010000198614,0.007335
MCP,100000,3,task_024::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,2.0400999928824604,53.157180000000004
SYNAPSE,100000,3,task_025::clean,clean,1,990,1.0,1.0,1.0,57.412000009207986,0.007425
MCP,100000,3,task_025::clean,clean,1,7087624,0.0,0.0,0.0,3.8502000097651035,53.157180000000004
SYNAPSE,100000,3,task_025::perturbed_0,perturbed_0,1,995,1.0,1.0,1.0,52.16019999352284,0.0074625
MCP,100000,3,task_025::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.0725999968126416,53.157180000000004
SYNAPSE,100000,3,task_025::perturbed_1,perturbed_1,1,995,1.0,1.0,1.0,74.13690000248607,0.0074625
MCP,100000,3,task_025::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,4.946900007780641,53.157180000000004
SYNAPSE,100000,3,task_026::clean,clean,1,1006,1.0,1.0,1.0,146.27870000549592,0.0075450000000000005
MCP,100000,3,task_026::clean,clean,1,7087624,0.0,0.0,0.0,3.367799989064224,53.157180000000004
SYNAPSE,100000,3,task_026::perturbed_0,perturbed_0,1,1008,1.0,1.0,1.0,108.85839999536984,0.007560000000000001
MCP,100000,3,task_026::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.3198000019183382,53.157180000000004
SYNAPSE,100000,3,task_026::perturbed_1,perturbed_1,0,1006,0.0,0.0,0.0,10.720400008722208,0.0075450000000000005
MCP,100000,3,task_026::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,4.492399995797314,53.157180000000004
SYNAPSE,100000,3,task_027::clean,clean,1,970,1.0,1.0,1.0,127.00199999380857,0.007275
MCP,100000,3,task_027::clean,clean,1,7087624,0.0,0.0,0.0,3.0467000033240765,53.157180000000004
SYNAPSE,100000,3,task_027::perturbed_0,perturbed_0,1,961,0.0,0.0,0.0,126.29569999990053,0.0072075
MCP,100000,3,task_027::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.747900002053939,53.157180000000004
SYNAPSE,100000,3,task_027::perturbed_1,perturbed_1,1,973,0.0,0.0,0.0,173.70430000300985,0.0072975
MCP,100000,3,task_027::perturbed_1,perturbed_1,1,7087624,0.0,0.0,0.0,4.399899989948608,53.157180000000004
SYNAPSE,100000,3,task_028::clean,clean,1,967,1.0,1.0,1.0,133.30439999117516,0.0072525
MCP,100000,3,task_028::clean,clean,1,7087624,0.0,0.0,0.0,3.124700000626035,53.157180000000004
SYNAPSE,100000,3,task_028::perturbed_0,perturbed_0,0,966,0.0,0.0,0.0,13.012700001127087,0.007245000000000001
MCP,100000,3,task_028::perturbed_0,perturbed_0,0,7087624,0.0,0.0,0.0,1.7565000016475096,53.157180000000004
SYNAPSE,100000,3,task_028::perturbed_1,perturbed_1,0,968,0.0,0.0,0.0,16.730099989217706,0.007260000000000001
MCP,100000,3,task_028::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.1239999952958897,53.157180000000004
SYNAPSE,100000,3,task_029::clean,clean,1,976,1.0,0.0,0.25,172.23989999911282,0.007320000000000001
MCP,100000,3,task_029::clean,clean,1,7087624,0.0,0.0,0.0,3.240699996240437,53.157180000000004
SYNAPSE,100000,3,task_029::perturbed_0,perturbed_0,1,975,0.0,0.0,0.0,152.6127999968594,0.0073125
MCP,100000,3,task_029::perturbed_0,perturbed_0,1,7087624,0.0,0.0,0.0,3.6124999896856025,53.157180000000004
SYNAPSE,100000,3,task_029::perturbed_1,perturbed_1,0,970,0.0,0.0,0.0,13.967399994726293,0.007275
MCP,100000,3,task_029::perturbed_1,perturbed_1,0,7087624,0.0,0.0,0.0,3.0141000024741516,53.157180000000004
SYNAPSE,100000,4,task_000::clean,clean,1,1012,1.0,1.0,1.0,56.618700007675216,0.00759
MCP,100000,4,task_000::clean,clean,1,7087765,0.0,0.0,0.0,3.1329000048572198,53.158237500000006
SYNAPSE,100000,4,task_000::perturbed_0,perturbed_0,0,993,0.0,0.0,0.0,14.768399996683002,0.007447500000000001
MCP,100000,4,task_000::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.6376000061864033,53.158237500000006
SYNAPSE,100000,4,task_000::perturbed_1,perturbed_1,1,1012,1.0,1.0,1.0,65.63879999157507,0.00759
MCP,100000,4,task_000::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.400000001420267,53.158237500000006
SYNAPSE,100000,4,task_001::clean,clean,1,995,1.0,1.0,1.0,106.2242000043625,0.0074625
MCP,100000,4,task_001::clean,clean,1,7087765,0.0,0.0,0.0,3.026500009582378,53.158237500000006
SYNAPSE,100000,4,task_001::perturbed_0,perturbed_0,1,1002,1.0,0.0,0.5,98.04120000626426,0.007515000000000001
MCP,100000,4,task_001::perturbed_0,perturbed_0,1,7087765,0.0,0.0,0.0,3.4842000022763386,53.158237500000006
SYNAPSE,100000,4,task_001::perturbed_1,perturbed_1,1,995,1.0,1.0,1.0,108.03890001261607,0.0074625
MCP,100000,4,task_001::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.267099993536249,53.158237500000006
SYNAPSE,100000,4,task_002::clean,clean,1,982,1.0,1.0,1.0,134.305100000347,0.007365000000000001
MCP,100000,4,task_002::clean,clean,1,7087765,0.0,0.0,0.0,3.6835999926552176,53.158237500000006
SYNAPSE,100000,4,task_002::perturbed_0,perturbed_0,0,977,0.0,0.0,0.0,16.101800007163547,0.007327500000000001
MCP,100000,4,task_002::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.3639000030234456,53.158237500000006
SYNAPSE,100000,4,task_002::perturbed_1,perturbed_1,0,971,0.0,0.0,0.0,13.915100003941916,0.007282500000000001
MCP,100000,4,task_002::perturbed_1,perturbed_1,0,7087765,0.0,0.0,0.0,3.343499993206933,53.158237500000006
SYNAPSE,100000,4,task_003::clean,clean,1,978,1.0,1.0,1.0,138.66979999875184,0.007335
MCP,100000,4,task_003::clean,clean,1,7087765,0.0,0.0,0.0,3.0875999946147203,53.158237500000006
SYNAPSE,100000,4,task_003::perturbed_0,perturbed_0,1,980,1.0,1.0,1.0,130.8800999977393,0.007350000000000001
MCP,100000,4,task_003::perturbed_0,perturbed_0,1,7087765,0.0,0.0,0.0,3.9911000058054924,53.158237500000006
SYNAPSE,100000,4,task_003::perturbed_1,perturbed_1,1,978,1.0,1.0,1.0,128.56519999331795,0.007335
MCP,100000,4,task_003::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,4.067399990162812,53.158237500000006
SYNAPSE,100000,4,task_004::clean,clean,1,973,1.0,1.0,1.0,143.08059999893885,0.0072975
MCP,100000,4,task_004::clean,clean,1,7087765,0.0,0.0,0.0,3.0513999954564497,53.158237500000006
SYNAPSE,100000,4,task_004::perturbed_0,perturbed_0,0,966,0.0,0.0,0.0,19.866700007696636,0.007245000000000001
MCP,100000,4,task_004::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.6223000060999766,53.158237500000006
SYNAPSE,100000,4,task_004::perturbed_1,perturbed_1,1,972,1.0,1.0,1.0,129.16289998975117,0.0072900000000000005
MCP,100000,4,task_004::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.0811000033281744,53.158237500000006
SYNAPSE,100000,4,task_005::clean,clean,1,1007,1.0,1.0,1.0,56.16169999120757,0.0075525
MCP,100000,4,task_005::clean,clean,1,7087765,0.0,0.0,0.0,2.918300000601448,53.158237500000006
SYNAPSE,100000,4,task_005::perturbed_0,perturbed_0,0,996,0.0,0.0,0.0,10.831199993845075,0.007470000000000001
MCP,100000,4,task_005::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.2089000014821067,53.158237500000006
SYNAPSE,100000,4,task_005::perturbed_1,perturbed_1,0,1003,0.0,0.0,0.0,13.287399997352622,0.0075225000000000005
MCP,100000,4,task_005::perturbed_1,perturbed_1,0,7087765,0.0,0.0,0.0,2.970200002891943,53.158237500000006
SYNAPSE,100000,4,task_006::clean,clean,1,995,1.0,1.0,1.0,114.2554999969434,0.0074625
MCP,100000,4,task_006::clean,clean,1,7087765,0.0,0.0,0.0,3.1703999993624166,53.158237500000006
SYNAPSE,100000,4,task_006::perturbed_0,perturbed_0,1,994,1.0,1.0,1.0,114.20619999989867,0.007455000000000001
MCP,100000,4,task_006::perturbed_0,perturbed_0,1,7087765,0.0,0.0,0.0,3.41360000311397,53.158237500000006
SYNAPSE,100000,4,task_006::perturbed_1,perturbed_1,1,991,1.0,0.0,0.25,117.3852999927476,0.007432500000000001
MCP,100000,4,task_006::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,4.170899992459454,53.158237500000006
SYNAPSE,100000,4,task_007::clean,clean,1,963,1.0,1.0,1.0,135.11909999942873,0.007222500000000001
MCP,100000,4,task_007::clean,clean,1,7087765,0.0,0.0,0.0,2.930500006186776,53.158237500000006
SYNAPSE,100000,4,task_007::perturbed_0,perturbed_0,0,967,0.0,0.0,0.0,19.666599997435696,0.0072525
MCP,100000,4,task_007::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,4.508700003498234,53.158237500000006
SYNAPSE,100000,4,task_007::perturbed_1,perturbed_1,1,964,1.0,1.0,1.0,130.7490999897709,0.00723
MCP,100000,4,task_007::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.102599992416799,53.158237500000006
SYNAPSE,100000,4,task_008::clean,clean,1,979,1.0,1.0,1.0,128.05780000053346,0.007342500000000001
MCP,100000,4,task_008::clean,clean,1,7087765,0.0,0.0,0.0,3.6514000094030052,53.158237500000006
SYNAPSE,100000,4,task_008::perturbed_0,perturbed_0,0,983,0.0,0.0,0.0,19.1470000136178,0.007372500000000001
MCP,100000,4,task_008::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.299799995147623,53.158237500000006
SYNAPSE,100000,4,task_008::perturbed_1,perturbed_1,1,973,1.0,0.0,0.25,147.4063999921782,0.0072975
MCP,100000,4,task_008::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.568399988580495,53.158237500000006
SYNAPSE,100000,4,task_009::clean,clean,1,991,1.0,1.0,1.0,131.95870000345167,0.007432500000000001
MCP,100000,4,task_009::clean,clean,1,7087765,0.0,0.0,0.0,3.581899989512749,53.158237500000006
SYNAPSE,100000,4,task_009::perturbed_0,perturbed_0,0,985,0.0,0.0,0.0,18.275800000992604,0.007387500000000001
MCP,100000,4,task_009::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.312300003017299,53.158237500000006
SYNAPSE,100000,4,task_009::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,141.156099998625,0.005092500000000001
MCP,100000,4,task_009::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,3.1085000082384795,53.158237500000006
SYNAPSE,100000,4,task_010::clean,clean,1,998,1.0,1.0,1.0,57.20080000173766,0.007485
MCP,100000,4,task_010::clean,clean,1,7087765,0.0,0.0,0.0,4.356100005679764,53.158237500000006
SYNAPSE,100000,4,task_010::perturbed_0,perturbed_0,0,996,0.0,0.0,0.0,15.026399996713735,0.007470000000000001
MCP,100000,4,task_010::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.6422999983187765,53.158237500000006
SYNAPSE,100000,4,task_010::perturbed_1,perturbed_1,1,987,1.0,0.0,0.5,47.24879999412224,0.0074025
MCP,100000,4,task_010::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,2.885599998990074,53.158237500000006
SYNAPSE,100000,4,task_011::clean,clean,1,986,1.0,1.0,1.0,113.79859999578912,0.0073950000000000005
MCP,100000,4,task_011::clean,clean,1,7087765,0.0,0.0,0.0,3.3210999972652644,53.158237500000006
SYNAPSE,100000,4,task_011::perturbed_0,perturbed_0,0,995,0.0,0.0,0.0,15.359900004114024,0.0074625
MCP,100000,4,task_011::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.4546999959275126,53.158237500000006
SYNAPSE,100000,4,task_011::perturbed_1,perturbed_1,1,985,1.0,0.0,0.5,95.41040001204237,0.007387500000000001
MCP,100000,4,task_011::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,2.826999989338219,53.158237500000006
SYNAPSE,100000,4,task_012::clean,clean,1,987,1.0,1.0,1.0,137.25960000010673,0.0074025
MCP,100000,4,task_012::clean,clean,1,7087765,0.0,0.0,0.0,3.0015000083949417,53.158237500000006
SYNAPSE,100000,4,task_012::perturbed_0,perturbed_0,0,987,0.0,0.0,0.0,17.237100008060224,0.0074025
MCP,100000,4,task_012::perturbed_0,perturbed_0,0,7087765,0.0,0.0,0.0,3.067400000873022,53.158237500000006
SYNAPSE,100000,4,task_012::perturbed_1,perturbed_1,1,987,1.0,1.0,1.0,116.32960000133608,0.0074025
MCP,100000,4,task_012::perturbed_1,perturbed_1,1,7087765,0.0,0.0,0.0,1.4078999956836924,53.158237500000006
SYNAPSE,100000,4,task_013::clean,clean,1,999,1.0,1.0,1.0,134.4192000105977,0.007492500000000001
MCP,100000,4,task_013::clean,clean,1,7087765,0.0,0.0,0.0,7.305799997993745,53.158237500000006
